Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Disease	C0334590	Anaplastic Oligodendroglioma	DisGeNET Curated	7.427E-3	1.000E0	2.941E-2	2.535E-1	3	58	CDKN2A,CDKN2B,TP53
Disease	C0585362	Squamous cell carcinoma of mouth	DisGeNET Curated	7.427E-3	1.000E0	2.941E-2	2.535E-1	3	58	CDKN2A,FHIT,TP53
Disease	C0558355	Tonsillar Carcinoma	DisGeNET BeFree	7.428E-3	1.000E0	2.941E-2	2.535E-1	2	19	CDKN2A,TP53
Disease	C1322286	Thymoma, type C	DisGeNET BeFree	7.428E-3	1.000E0	2.941E-2	2.535E-1	2	19	CDKN2A,TP53
Disease	C0346210	Vulval intraepithelial neoplasia	DisGeNET BeFree	7.428E-3	1.000E0	2.941E-2	2.535E-1	2	19	CDKN2A,TP53
Disease	C0085750	Adenosis of Breast	DisGeNET BeFree	7.428E-3	1.000E0	2.941E-2	2.535E-1	2	19	ERG,TP53
Disease	C2919828	Chronic ulcerative colitis	DisGeNET BeFree	7.428E-3	1.000E0	2.941E-2	2.535E-1	2	19	CDKN2A,TP53
Disease	C0267111	Gastric dysplasia	DisGeNET BeFree	7.428E-3	1.000E0	2.941E-2	2.535E-1	2	19	CDKN2A,TP53
Disease	C3900098	Adult Myelodysplastic Syndrome	DisGeNET BeFree	7.428E-3	1.000E0	2.941E-2	2.535E-1	2	19	KMT2A,TP53
Disease	C0410538	Pseudoachondroplasia	DisGeNET Curated	7.428E-3	1.000E0	2.941E-2	2.535E-1	2	19	DMD,EPHA3
Disease	C0344460	Carcinoma ex pleomorphic adenoma	DisGeNET BeFree	7.428E-3	1.000E0	2.941E-2	2.535E-1	2	19	CDKN2A,TP53
Disease	C2216702	malignant neoplasm of breast staging	DisGeNET BeFree	7.428E-3	1.000E0	2.941E-2	2.535E-1	2	19	RUNX1,TP53
Disease	C0155880	Intrinsic asthma	DisGeNET BeFree	7.428E-3	1.000E0	2.941E-2	2.535E-1	2	19	GRIK2,CD200
Disease	C2349952	Oropharyngeal Carcinoma	DisGeNET Curated	7.786E-3	1.000E0	3.067E-2	2.644E-1	3	59	CDKN2A,MTAP,TP53
Disease	C0751111	Awakening Epilepsy	DisGeNET Curated	7.786E-3	1.000E0	3.067E-2	2.644E-1	3	59	HCN1,CNTNAP2,AUTS2
Disease	C0236018	Aura	DisGeNET Curated	7.786E-3	1.000E0	3.067E-2	2.644E-1	3	59	HCN1,CNTNAP2,AUTS2
Disease	C3179349	Gastrointestinal Stromal Sarcoma	DisGeNET Curated	7.786E-3	1.000E0	3.067E-2	2.644E-1	3	59	CDKN2A,RB1,DMD
Disease	C0282313	Condition, Preneoplastic	DisGeNET Curated	7.927E-3	1.000E0	3.119E-2	2.688E-1	4	114	CDKN2A,ABL1,PRKG1,TP53
Disease	C0023890	Liver Cirrhosis	DisGeNET Curated	7.993E-3	1.000E0	3.141E-2	2.707E-1	10	596	CDKN2A,CDKN2B,NCOA6,RB1,NUP98,BCR,MTAP,CNTNAP2,FHIT,TP53
Disease	C2700438	MAJOR AFFECTIVE DISORDER 7	DisGeNET Curated	8.155E-3	1.000E0	3.200E-2	2.759E-1	3	60	TCF4,XBP1,NR3C1
Disease	C1334170	Indolent Non-Hodgkin Lymphoma	DisGeNET BeFree	8.216E-3	1.000E0	3.200E-2	2.759E-1	2	20	CDKN2A,TP53
Disease	C1845055	ALPHA-THALASSEMIA/MENTAL RETARDATION SYNDROME, NONDELETION TYPE, X-LINKED	DisGeNET Curated	8.216E-3	1.000E0	3.200E-2	2.759E-1	2	20	ATRX,TP53
Disease	C0549523	Oropharynx (excludes nasopharynx)	DisGeNET BeFree	8.216E-3	1.000E0	3.200E-2	2.759E-1	2	20	CDKN2A,TP53
Disease	C0282606	Myomatous neoplasm	DisGeNET BeFree	8.216E-3	1.000E0	3.200E-2	2.759E-1	2	20	CDKN2A,TP53
Disease	C0280788	Anaplastic Ependymoma	DisGeNET Curated	8.216E-3	1.000E0	3.200E-2	2.759E-1	2	20	CDKN2A,TP53
Disease	C0454651	Specific language impairment	DisGeNET BeFree	8.216E-3	1.000E0	3.200E-2	2.759E-1	2	20	NRXN1,CNTNAP2
Disease	C0553723	Squamous cell carcinoma of skin	DisGeNET BeFree	8.463E-3	1.000E0	3.292E-2	2.838E-1	5	182	CDKN2A,NR3C1,PTPRD,TP53,CD200
Disease	C0302592	Cervix carcinoma	DisGeNET Curated	8.504E-3	1.000E0	3.303E-2	2.848E-1	15	1103	CDKN2A,MYCN,CDKN2B,TUSC8,TCF3,ABL1,HCN1,TBL1XR1,TSC22D1,HECW2,UHRF1,ELF1,ZFHX3,FHIT,TP53
Disease	C0023798	Lipoma	DisGeNET Curated	8.535E-3	1.000E0	3.303E-2	2.848E-1	3	61	CDKN2A,RB1,TP53
Disease	C0086237	Epilepsy, Cryptogenic	DisGeNET Curated	8.535E-3	1.000E0	3.303E-2	2.848E-1	3	61	HCN1,CNTNAP2,AUTS2
Disease	C1333600	Hereditary Malignant Neoplasm	DisGeNET BeFree	8.535E-3	1.000E0	3.303E-2	2.848E-1	3	61	CDKN2A,CDKN2B,TP53
Disease	C0235394	Wasting	DisGeNET BeFree	9.040E-3	1.000E0	3.480E-2	3.000E-1	2	21	RAG2,DMD
Disease	C0014522	Epidermodysplasia Verruciformis	DisGeNET Curated	9.040E-3	1.000E0	3.480E-2	3.000E-1	2	21	CDKN2A,TP53
Disease	C2931038	Pancreatic carcinoma, familial	DisGeNET Curated	9.040E-3	1.000E0	3.480E-2	3.000E-1	2	21	CDKN2A,TP53
Disease	C3549742	Breast cancer, lobular	DisGeNET Curated	9.040E-3	1.000E0	3.480E-2	3.000E-1	2	21	FHIT,TP53
Disease	C0030354	Papilloma	DisGeNET Curated	9.046E-3	1.000E0	3.480E-2	3.000E-1	5	185	CDKN2A,RB1,PRKG1,FHIT,TP53
Disease	C0001418	Adenocarcinoma	DisGeNET Curated	9.063E-3	1.000E0	3.482E-2	3.002E-1	19	1548	CDKN2A,MYCN,TCF4,ABL1,ERG,XBP1,NR3C1,CBFB,PRKRA,KMT2C,NRXN3,MTAP,DST,KMT2A,FHIT,PCCA,STAG2,TP53,EPHA3
Disease	C0345904	Malignant neoplasm of liver	DisGeNET Curated	9.159E-3	1.000E0	3.510E-2	3.026E-1	12	803	CDKN2A,TCF4,ABL1,NUP98,LINGO2,ARID2,BTG1,MACROD2,KMT2A,FHIT,TP53,EPHA3
Disease	C0022660	Kidney Failure, Acute	DisGeNET Curated	9.159E-3	1.000E0	3.510E-2	3.026E-1	6	260	CDKN2A,CDKN2B,RUNX1,RUNX1T1,BCR,TP53
Disease	C0205697	Carcinoma, Spindle-Cell	DisGeNET Curated	9.246E-3	1.000E0	3.539E-2	3.051E-1	5	186	CDKN2A,RB1,TSC22D1,FHIT,TP53
Disease	C1569637	Adenocarcinoma, Endometrioid	DisGeNET Curated	9.324E-3	1.000E0	3.565E-2	3.073E-1	3	63	CDKN2A,RUNX1,TP53
Disease	C0030297	Pancreatic Neoplasm	DisGeNET Curated	9.547E-3	1.000E0	3.646E-2	3.143E-1	8	429	CDKN2A,CDKN2B,ATRX,RB1,KMT2C,MTAP,FHIT,TP53
Disease	C0041696	Unipolar Depression	DisGeNET Curated	9.674E-3	1.000E0	3.689E-2	3.180E-1	8	430	CDKN2A,NUP98,XBP1,NR3C1,BCR,DST,CNTNAP2,DLG2
Disease	C0017154	Gastritis, Atrophic	DisGeNET Curated	9.731E-3	1.000E0	3.703E-2	3.193E-1	4	121	CDKN2A,NBAS,FHIT,TP53
Disease	C3665593	Melanocytic nevus of skin	DisGeNET BeFree	9.735E-3	1.000E0	3.703E-2	3.193E-1	3	64	CDKN2A,MTAP,TP53
Disease	C0038271	Stereotyped Behavior	DisGeNET BeFree	9.900E-3	1.000E0	3.748E-2	3.231E-1	2	22	BCR,TP53
Disease	C0376407	Granulomatous Slack Skin	DisGeNET Curated	9.900E-3	1.000E0	3.748E-2	3.231E-1	2	22	CDKN2A,TP53
Disease	20081125:Zeggini	Type 2 diabetes	GWAS	9.900E-3	1.000E0	3.748E-2	3.231E-1	2	22	CDKN2A,CDKN2B
Disease	C0003493	Aortic Diseases	DisGeNET Curated	9.900E-3	1.000E0	3.748E-2	3.231E-1	2	22	CDKN2B,PRKG1
Disease	C0027533	Neck Neoplasms	DisGeNET Curated	1.016E-2	1.000E0	3.826E-2	3.298E-1	3	65	CDKN2A,DST,TP53
Disease	C0280785	Diffuse Astrocytoma	DisGeNET Curated	1.016E-2	1.000E0	3.826E-2	3.298E-1	3	65	CDKN2A,RB1,TP53
Disease	C0019202	Hepatolenticular Degeneration	DisGeNET Curated	1.016E-2	1.000E0	3.826E-2	3.298E-1	3	65	RB1,DMD,TP53
Disease	C0280217	stage, non-small cell lung cancer	DisGeNET BeFree	1.016E-2	1.000E0	3.826E-2	3.298E-1	3	65	CDKN2A,CDKN2B,TP53
Disease	C1512409	Hepatocarcinogenesis	DisGeNET BeFree	1.038E-2	1.000E0	3.907E-2	3.368E-1	9	526	CDKN2A,CDKN2B,NUP98,XBP1,MTAP,PTPRD,BTG1,PAX5,TP53
Disease	C0852949	Arteriopathic disease	DisGeNET BeFree	1.059E-2	1.000E0	3.979E-2	3.430E-1	3	66	CDKN2A,CDKN2B,MYH11
Disease	C1292758	Precursor T-cell lymphoblastic lymphoma	DisGeNET BeFree	1.079E-2	1.000E0	4.038E-2	3.481E-1	2	23	ABL1,TP53
Disease	C0281267	bilateral breast cancer	DisGeNET BeFree	1.079E-2	1.000E0	4.038E-2	3.481E-1	2	23	FHIT,TP53
Disease	C0206064	Microvascular Angina	DisGeNET Curated	1.079E-2	1.000E0	4.038E-2	3.481E-1	2	23	RAG2,ATRX
Disease	C0027149	Myxoma	DisGeNET Curated	1.079E-2	1.000E0	4.038E-2	3.481E-1	2	23	SERP2,TP53
Disease	C0023827	liposarcoma	DisGeNET Curated	1.087E-2	1.000E0	4.062E-2	3.501E-1	4	125	CDKN2A,ATRX,RB1,TP53
Disease	C0031511	Pheochromocytoma	DisGeNET Curated	1.090E-2	1.000E0	4.067E-2	3.506E-1	6	270	CDKN2A,MYCN,ATRX,RB1,NR3C1,TP53
Disease	C0346957	Disseminated Malignant Neoplasm	DisGeNET BeFree	1.096E-2	1.000E0	4.084E-2	3.520E-1	5	194	CDKN2A,RAG2,RUNX1,BTG1,TP53
Disease	C0870082	Hyperkeratosis	DisGeNET BeFree	1.103E-2	1.000E0	4.095E-2	3.530E-1	3	67	CDKN2A,CDKN2B,TP53
Disease	C0343641	Human papilloma virus infection	DisGeNET Curated	1.103E-2	1.000E0	4.095E-2	3.530E-1	3	67	CDKN2A,CDKN2B,TP53
Disease	C0850572	Adenomatous polyp of colon	DisGeNET BeFree	1.103E-2	1.000E0	4.095E-2	3.530E-1	3	67	RUNX1,FHIT,TP53
Disease	C0005684	Malignant neoplasm of urinary bladder	DisGeNET Curated	1.106E-2	1.000E0	4.103E-2	3.537E-1	15	1137	CDKN2A,MYCN,CDKN2B,RB1,NR3C1,TBL1XR1,ITPR2,KMT2C,LPAR6,UHRF1,KMT2A,FHIT,STAG2,TP53,CD200
Disease	C0750952	Biliary Tract Cancer	DisGeNET Curated	1.147E-2	1.000E0	4.238E-2	3.653E-1	4	127	CDKN2A,CDKN2B,MTAP,TP53
Disease	C1266043	Sarcomatoid Renal Cell Carcinoma	DisGeNET Curated	1.147E-2	1.000E0	4.238E-2	3.653E-1	4	127	ZNF536,MLLT10,LRP1B,TP53
Disease	C0027859	Acoustic Neuroma	DisGeNET Curated	1.148E-2	1.000E0	4.238E-2	3.653E-1	3	68	CDKN2A,RB1,TP53
Disease	C1968949	Cakut	DisGeNET Curated	1.148E-2	1.000E0	4.238E-2	3.653E-1	3	68	TSHZ3,MYH11,PBX1
Disease	C0334381	Non-infiltrating lobular carcinoma	DisGeNET BeFree	1.172E-2	1.000E0	4.282E-2	3.691E-1	2	24	CBFB,TP53
Disease	C0007867	Cervix Diseases	DisGeNET BeFree	1.172E-2	1.000E0	4.282E-2	3.691E-1	2	24	CDKN2A,TP53
Disease	C0004277	Tooth Attrition	DisGeNET BeFree	1.172E-2	1.000E0	4.282E-2	3.691E-1	2	24	CDKN2A,TP53
Disease	C0153601	Malignant neoplasm of penis	DisGeNET Curated	1.172E-2	1.000E0	4.282E-2	3.691E-1	2	24	CDKN2A,TP53
Disease	C0686377	CNS metastases	DisGeNET BeFree	1.172E-2	1.000E0	4.282E-2	3.691E-1	2	24	MYCN,TP53
Disease	C0019214	Hepatosplenomegaly	DisGeNET BeFree	1.172E-2	1.000E0	4.282E-2	3.691E-1	2	24	CDKN2A,RUNX1
Disease	C0375019	Human T-cell lymphotrophic virus, type I [HTLV-I]	DisGeNET BeFree	1.172E-2	1.000E0	4.282E-2	3.691E-1	2	24	CDKN2A,TP53
Disease	C1332271	Perianal Squamous Intraepithelial Neoplasia	DisGeNET BeFree	1.172E-2	1.000E0	4.282E-2	3.691E-1	2	24	FHIT,TP53
Disease	C0279592	Adult T Acute Lymphoblastic Leukemia	DisGeNET BeFree	1.172E-2	1.000E0	4.282E-2	3.691E-1	2	24	ABL1,RUNX1
Disease	C1837218	Cleft palate, isolated	DisGeNET Curated	1.178E-2	1.000E0	4.299E-2	3.706E-1	4	128	BNC2,ABL1,CBFB,TP53
Disease	C0014173	Endometrial Hyperplasia	DisGeNET Curated	1.194E-2	1.000E0	4.314E-2	3.719E-1	3	69	CDKN2A,DDX1,TP53
Disease	C0879615	Stromal Neoplasm	DisGeNET BeFree	1.194E-2	1.000E0	4.314E-2	3.719E-1	3	69	RAG1,ETV6,TP53
Disease	C0027832	Neurofibromatosis 2	DisGeNET Curated	1.194E-2	1.000E0	4.314E-2	3.719E-1	3	69	CDKN2A,BCR,TP53
Disease	C0021294	Infant, Premature	DisGeNET BeFree	1.225E-2	1.000E0	4.314E-2	3.719E-1	6	277	MYCN,ETV6,RUNX1,RUNX1T1,KMT2A,PBX1
Disease	C0699885	Carcinoma of bladder	DisGeNET Curated	1.237E-2	1.000E0	4.314E-2	3.719E-1	15	1152	CDKN2A,MYCN,CDKN2B,RB1,NR3C1,TBL1XR1,ITPR2,LPAR6,UHRF1,KMT2A,PAX5,FHIT,STAG2,TP53,CD200
Disease	C0334463	Malignant Fibrous Histiocytoma	DisGeNET BeFree	1.242E-2	1.000E0	4.314E-2	3.719E-1	3	70	CDKN2A,RB1,TP53
Disease	C0015544	Failure to Thrive	DisGeNET Curated	1.242E-2	1.000E0	4.314E-2	3.719E-1	3	70	RAG2,ABL1,NR3C1
Disease	C2314896	Familial Atypical Mole Melanoma Syndrome	DisGeNET Curated	1.269E-2	1.000E0	4.314E-2	3.719E-1	2	25	CDKN2A,CDKN2B
Disease	C3472614	Plasmablastic lymphoma	DisGeNET BeFree	1.269E-2	1.000E0	4.314E-2	3.719E-1	2	25	CDKN2A,PAX5
Disease	C0796074	MOHR-TRANEBJAERG SYNDROME	DisGeNET Curated	1.269E-2	1.000E0	4.314E-2	3.719E-1	2	25	FHIT,TP53
Disease	C0029464	Osteosclerosis	DisGeNET Curated	1.269E-2	1.000E0	4.314E-2	3.719E-1	2	25	ABL1,DMD
Disease	C0940937	precancerous lesions	DisGeNET BeFree	1.274E-2	1.000E0	4.314E-2	3.719E-1	4	131	CDKN2A,MYCN,FHIT,TP53
Disease	C1970943	MAJOR AFFECTIVE DISORDER 4	DisGeNET BeFree	1.290E-2	1.000E0	4.314E-2	3.719E-1	3	71	TCF4,NR3C1,MAGI2
Disease	C1850900	Familial primary gastric lymphoma	DisGeNET BeFree	1.290E-2	1.000E0	4.314E-2	3.719E-1	3	71	CDKN2A,ABL1,TP53
Disease	C1456781	Benign melanocytic nevus	DisGeNET BeFree	1.290E-2	1.000E0	4.314E-2	3.719E-1	3	71	CDKN2A,RAG2,TP53
Disease	C1970945	MAJOR AFFECTIVE DISORDER 6	DisGeNET BeFree	1.290E-2	1.000E0	4.314E-2	3.719E-1	3	71	TCF4,NR3C1,MAGI2
Disease	C0175754	Agenesis of corpus callosum	DisGeNET Curated	1.313E-2	1.000E0	4.314E-2	3.719E-1	5	203	CDKN2A,AMER1,ETV6,NR3C1,TP53
Disease	C0018798	Congenital Heart Defects	DisGeNET Curated	1.339E-2	1.000E0	4.314E-2	3.719E-1	5	204	MKKS,NCOA6,ABL1,DSCAM,CBFB
Disease	C1851841	ECTRODACTYLY, ECTODERMAL DYSPLASIA, AND CLEFT LIP/PALATE SYNDROME 1	DisGeNET Curated	1.340E-2	1.000E0	4.314E-2	3.719E-1	3	72	RUNX1,ZFHX3,TP53
Disease	C1258666	Myxoid cyst	DisGeNET BeFree	1.365E-2	1.000E0	4.314E-2	3.719E-1	5	205	MYCN,CDKN2B,RAG1,XBP1,NBAS
Disease	C0349532	Gastric lymphoma	DisGeNET BeFree	1.368E-2	1.000E0	4.314E-2	3.719E-1	2	26	CDKN2A,TP53
Disease	C2363142	T-Cell Prolymphocytic Leukemia	DisGeNET Curated	1.368E-2	1.000E0	4.314E-2	3.719E-1	2	26	ABL1,TP53
Disease	C0279563	Lobular carcinoma in situ of breast	DisGeNET BeFree	1.368E-2	1.000E0	4.314E-2	3.719E-1	2	26	CBFB,TP53
Disease	C1276146	Cutaneous lymphoma	DisGeNET BeFree	1.368E-2	1.000E0	4.314E-2	3.719E-1	2	26	TARP,TP53
Disease	C0006079	Bowen's Disease	DisGeNET Curated	1.368E-2	1.000E0	4.314E-2	3.719E-1	2	26	FHIT,TP53
Disease	C0022603	Seborrheic keratosis	DisGeNET Curated	1.368E-2	1.000E0	4.314E-2	3.719E-1	2	26	CDKN2A,TP53
Disease	C1336745	Thymic Lymphoma	DisGeNET BeFree	1.368E-2	1.000E0	4.314E-2	3.719E-1	2	26	ABL1,TP53
Disease	C0007868	Cervical dysplasia	DisGeNET BeFree	1.368E-2	1.000E0	4.314E-2	3.719E-1	2	26	CDKN2A,TP53
Disease	C0026703	Mucopolysaccharidoses	DisGeNET BeFree	1.368E-2	1.000E0	4.314E-2	3.719E-1	2	26	PRKG1,TP53
Disease	C1275465	Tumor stage mycosis fungoides	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TP53
Disease	C0278582	Cervical carcinoma stage IB	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TP53
Disease	C0238031	Breast Phyllodes Tumor	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TP53
Disease	C1333394	Endometrial intraepithelial neoplasia	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TP53
Disease	C0024622	Malignant neoplasm of retina	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	RB1
Disease	OMIN:310200	MUSCULAR DYSTROPHY, DUCHENNE TYPE; DMD	OMIM	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	DMD
Disease	C0278798	Endometrial neoplasm malignant stage I	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TP53
Disease	C1335168	Ovarian mucinous tumor	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TP53
Disease	C0221100	Hangover from any Alcohol or Other Drugs substance	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	NCOA6
Disease	C0432185	Aplasia of muscle	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	DMD
Disease	C2931002	Congenital disorder of glycosylation type 1H	DisGeNET Curated	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	MAN1A1
Disease	C0237053	adnexal lesion	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TP53
Disease	C1336012	Small Lymphocytic Lymphoma with Plasmacytoid Differentiation	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	PAX5
Disease	C1370932	carcinoma of the renal pelvis and ureter	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TP53
Disease	C0029396	Heterotopic Ossification	DisGeNET Curated	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	CBFB
Disease	C2930745	Partial Monosomy	DisGeNET Curated	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	CDKN2A
Disease	C2751595	LEUKEMIA, ACUTE LYMPHOCYTIC, SUSCEPTIBILITY TO, 1	DisGeNET Curated	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	PAX5
Disease	C1689817	Cardiomyopathy associated with another disorder	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	DMD
Disease	C2985171	Glioneuronal Tumor with Neuropil-Like Islands	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TP53
Disease	C0334309	Adenocarcinoma in tubulovillous adenoma	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	PAX5
Disease	C1334054	Human Papillomavirus-Related Esophageal Squamous Cell Carcinoma	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TP53
Disease	C0751901	Tic, Vocal	DisGeNET Curated	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	CNTNAP2
Disease	C2751598	LEUKEMIA, ACUTE LYMPHOBLASTIC, B-HYPERDIPLOID, SUSCEPTIBILITY TO	DisGeNET Curated	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	PAX5
Disease	20090121:Burgner	Kawasaki disease	GWAS	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	ZFHX3
Disease	C1862177	Diaphyseal medullary stenosis with malignant fibrous histiocytoma	DisGeNET Curated	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	MTAP
Disease	C3683846	Chromosome 17p Deletion Syndrome	DisGeNET Curated	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TP53
Disease	C1334971	Nodular Neoplasm	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TP53
Disease	C1850318	Omodysplasia type 1	DisGeNET Curated	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	GPC6
Disease	C2751596	LEUKEMIA, B-CELL ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO	DisGeNET Curated	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	PAX5
Disease	C0020639	Hypoproteinemia	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	ARID5B
Disease	C1708045	Fetal Lung Adenocarcinoma	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TP53
Disease	C4024917	Congenital encephalopathy	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TCF4
Disease	OMIN:131440	MYELOPROLIFERATIVE DISORDER, CHRONIC, WITH EOSINOPHILIA	OMIM	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	ETV6
Disease	C0685201	Hemangioma of spleen	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TBL1XR1
Disease	C0238141	Gingival Carcinoma	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TP53
Disease	C0238034	Intraductal papilloma of breast	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TP53
Disease	C0206713	Papilloma, Intraductal	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	PRKG1
Disease	C0457521	Unicystic ameloblastoma	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TP53
Disease	C0347272	Benign neoplasm of large intestine	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TP53
Disease	C0854196	Hepatobiliary neoplasm	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TP53
Disease	C2854122	Acute myeloblastic leukemia with t(8;21)	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	RUNX1T1
Disease	C0162839	Porokeratosis	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TP53
Disease	C1306726	Congenital naevus	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TP53
Disease	C0278785	Recurrent Adult Acute Lymphoblastic Leukemia	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	BCR
Disease	C1527348	Brain Hypoxia	DisGeNET Curated	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	ITPR2
Disease	C0431692	Bilateral renal hypoplasia	DisGeNET Curated	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	PBX1
Disease	C0392775	Cystic medial necrosis of aorta	DisGeNET Curated	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	MYH11
Disease	C0008628	Chromosome Deletion	DisGeNET Curated	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	CDKN2A
Disease	C2931713	Chromosome 17 deletion	DisGeNET Curated	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TP53
Disease	OMIN:606054	PROPIONIC ACIDEMIA	OMIM	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	PCCA
Disease	C2717876	Propionicaciduria	DisGeNET Curated	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	PCCA
Disease	C2930900	Beta-sarcoglycanopathy	DisGeNET Curated	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	DMD
Disease	C0596270	Cardiovascular Infections	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	DMD
Disease	OMIN:300376	MUSCULAR DYSTROPHY, BECKER TYPE; BMD	OMIM	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	DMD
Disease	C1321878	Desmoplastic infantile ganglioglioma	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TP53
Disease	C0026851	Muscular Dystrophy, Animal	DisGeNET Curated	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	DMD
Disease	C2751597	LEUKEMIA, T-CELL ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO	DisGeNET Curated	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	PAX5
Disease	C0995195	Anoxia of brain	DisGeNET Curated	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	ITPR2
Disease	C3668940	Dmd-Associated Dilated Cardiomyopathy	DisGeNET Curated	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	DMD
Disease	C1320471	Mesoblastic nephroma, cellular	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	ETV6
Disease	C0795816	Chromosome 6, monosomy 6q	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	KMT2A
Disease	C1536526	Bowenoid papulosis of penis	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TP53
Disease	C0349680	Acute bilineal leukemia	DisGeNET Curated	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	KMT2A
Disease	C0006131	Branchioma	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	CDKN2A
Disease	C1332200	Adult Diffuse Astrocytoma	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TP53
Disease	C0276262	Verruca plana	DisGeNET BeFree	1.371E-2	1.000E0	4.314E-2	3.719E-1	1	2	TP53
